,customer_id,snapshot,total_order_value,total_orders_placed,historic_avg_order_value,total_discounts,total_orders_returned,unique_products_ordered,total_discount_value,total_returns_value,snapshot_order_value,snapshot_orders_placed,snapshot_avg_order_value,snapshot_total_discounts,snapshot_orders_returned,snapshot_unique_products_ordered,snapshot_discount_value,snapshot_returns_value,customer_age,customer_churned
26,12571.0,2011-12-01,519.6100000000001,2,259.80500000000006,0,0,31,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
27,12588.0,2011-12-01,214.9,1,214.9,0,0,10,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
28,12590.0,2011-06-01,9864.260000000004,2,4932.130000000002,0,0,68,0.0,0.0,-2.88,1,-2.88,0,1,2,0.0,2.88,21,1
29,12590.0,2011-08-01,9861.380000000003,3,3287.1266666666675,0,1,68,0.0,2.88,0.0,0,0.0,0,0,0,0.0,0.0,0,1
30,12689.0,2011-10-01,511.03000000000003,1,511.03000000000003,0,0,34,0.0,0.0,736.58,1,736.58,0,0,38,0.0,0.0,102,1
31,12689.0,2011-12-01,1247.61,2,623.805,0,0,57,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
32,12716.0,2011-08-01,677.8999999999996,1,677.8999999999996,0,0,45,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
33,12719.0,2011-12-01,246.75000000000003,2,123.37500000000001,0,1,18,0.0,36.85000000000001,361.34999999999997,1,361.34999999999997,0,0,21,0.0,0.0,60,1
34,12727.0,2011-02-01,514.5,1,514.5,0,0,12,0.0,0.0,1459.8200000000004,5,291.96400000000006,0,2,72,0.0,33.0,51,1
35,12727.0,2011-04-01,1974.3200000000006,6,329.05333333333346,0,2,79,0.0,33.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
36,12727.0,2011-08-01,2767.4,7,395.34285714285716,0,2,90,0.0,33.0,537.3000000000001,1,537.3000000000001,0,0,7,0.0,0.0,225,0
37,12727.0,2011-10-01,3304.7,8,413.0875,0,2,91,0.0,33.0,642.9999999999998,1,642.9999999999998,0,0,23,0.0,0.0,310,1
38,12727.0,2011-12-01,3947.7000000000007,9,438.63333333333344,0,2,109,0.0,33.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
39,12738.0,2011-02-01,155.35000000000002,1,155.35000000000002,0,0,11,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
40,12764.0,2011-02-01,1693.8799999999999,1,1693.8799999999999,0,0,45,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
41,12766.0,2011-02-01,1835.7700000000007,2,917.8850000000003,0,0,81,0.0,0.0,973.6499999999999,1,973.6499999999999,0,0,43,0.0,0.0,75,0
42,12766.0,2011-04-01,2809.4200000000005,3,936.4733333333335,0,0,110,0.0,0.0,1206.29,1,1206.29,0,0,56,0.0,0.0,126,0
43,12766.0,2011-06-01,4015.7100000000023,4,1003.9275000000006,0,0,143,0.0,0.0,936.4799999999999,1,936.4799999999999,0,0,40,0.0,0.0,217,1
44,12766.0,2011-08-01,4952.190000000002,5,990.4380000000004,0,0,161,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
45,12766.0,2011-12-01,6271.2,6,1045.2,0,0,198,0.0,0.0,718.43,1,718.43,0,0,22,0.0,0.0,363,1
46,12781.0,2011-04-01,549.26,1,549.26,0,0,15,0.0,0.0,-57.51,1,-57.51,0,1,2,0.0,57.51,32,1
47,12781.0,2011-06-01,491.75,2,245.875,0,1,15,0.0,57.51,0.0,0,0.0,0,0,0,0.0,0.0,0,1
48,12781.0,2011-12-01,707.7200000000001,5,141.54400000000004,0,3,25,0.0,119.02,0.0,0,0.0,0,0,0,0.0,0.0,0,1
49,12829.0,2011-02-01,253.04999999999998,3,84.35,0,1,9,0.0,39.95,0.0,0,0.0,0,0,0,0.0,0.0,0,1
50,12847.0,2011-12-01,871.5399999999997,1,871.5399999999997,0,0,72,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
51,12856.0,2011-12-01,1949.5800000000013,7,278.5114285714288,0,2,148,0.0,17.25,213.10000000000005,1,213.10000000000005,0,0,48,0.0,0.0,56,1
52,12863.0,2011-12-01,504.20000000000005,2,252.10000000000002,0,1,5,0.0,17.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
53,12897.0,2011-04-01,128.8,1,128.8,0,0,2,0.0,0.0,87.7,1,87.7,0,0,2,0.0,0.0,97,1
54,12897.0,2011-06-01,216.5,2,108.25,0,0,3,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
55,12920.0,2011-12-01,164.22999999999996,1,164.22999999999996,0,0,27,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
56,12921.0,2011-02-01,1169.5,3,389.8333333333333,0,0,52,0.0,0.0,2949.2000000000007,13,226.86153846153852,0,7,98,0.0,118.55,119,0
57,12921.0,2011-04-01,4118.699999999998,16,257.4187499999999,0,7,118,0.0,118.55,1265.44,6,210.90666666666667,0,2,64,0.0,11.75,175,0
58,12921.0,2011-06-01,5384.1399999999985,22,244.7336363636363,0,9,139,0.0,130.3,2746.359999999999,9,305.15111111111105,0,1,80,0.0,3.3,240,0
59,12921.0,2011-08-01,8130.500000000008,31,262.27419354838736,0,10,170,0.0,133.60000000000002,3117.3300000000004,7,445.3328571428572,0,1,101,0.0,14.55,289,0
60,12921.0,2011-10-01,11247.830000000009,38,295.99552631578973,0,11,202,0.0,148.15,5179.210000000003,11,470.837272727273,0,1,126,0.0,11.9,364,0
61,12921.0,2011-12-01,16427.04000000002,49,335.24571428571466,0,12,246,0.0,160.05000000000004,-37.3,1,-37.3,0,1,2,0.0,37.3,370,1
62,12922.0,2011-08-01,405.38000000000005,1,405.38000000000005,0,0,28,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
63,13030.0,2011-02-01,427.7399999999999,1,427.7399999999999,0,0,50,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
64,13030.0,2011-12-01,799.4799999999996,2,399.7399999999998,0,0,77,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
65,13035.0,2011-04-01,332.99999999999994,1,332.99999999999994,0,0,12,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
66,13035.0,2011-10-01,921.8800000000001,2,460.94000000000005,0,0,23,0.0,0.0,-35.25,1,-35.25,0,1,3,0.0,35.25,203,1
67,13035.0,2011-12-01,886.63,3,295.54333333333335,0,1,23,0.0,35.25,0.0,0,0.0,0,0,0,0.0,0.0,0,1
68,13058.0,2011-08-01,47.550000000000004,1,47.550000000000004,0,0,3,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
69,13058.0,2011-12-01,271.40000000000003,3,90.46666666666668,0,0,5,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
70,13066.0,2011-12-01,430.89999999999986,3,143.6333333333333,0,1,48,0.0,39.9,0.0,0,0.0,0,0,0,0.0,0.0,0,1
71,13110.0,2011-04-01,696.6899999999998,4,174.17249999999996,0,1,65,0.0,35.8,0.0,0,0.0,0,0,0,0.0,0.0,0,0
72,13110.0,2011-08-01,1006.4399999999999,6,167.73999999999998,0,1,79,0.0,35.8,0.0,0,0.0,0,0,0,0.0,0.0,0,0
73,13110.0,2011-12-01,1452.8700000000022,8,181.60875000000027,0,1,110,0.0,35.8,0.0,0,0.0,0,0,0,0.0,0.0,0,1
74,13117.0,2011-02-01,499.92999999999995,3,166.64333333333332,0,0,31,0.0,0.0,90.60000000000001,1,90.60000000000001,0,0,7,0.0,0.0,95,0
75,13117.0,2011-04-01,590.53,4,147.6325,0,0,38,0.0,0.0,160.83999999999997,2,80.41999999999999,0,0,18,0.0,0.0,155,1
76,13117.0,2011-06-01,751.3699999999999,6,125.22833333333331,0,0,55,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
77,13117.0,2011-10-01,841.7699999999999,7,120.25285714285712,0,0,57,0.0,0.0,143.14,1,143.14,0,0,10,0.0,0.0,351,1
78,13117.0,2011-12-01,984.9099999999997,8,123.11374999999997,0,0,66,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
79,13131.0,2011-08-01,324.9,1,324.9,0,0,14,0.0,0.0,447.29999999999995,1,447.29999999999995,0,0,17,0.0,0.0,116,0
80,13131.0,2011-10-01,772.1999999999998,2,386.0999999999999,0,0,22,0.0,0.0,267.1,2,133.55,0,1,15,0.0,34.0,164,1
81,13131.0,2011-12-01,1039.3,4,259.825,0,1,30,0.0,34.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
82,13141.0,2011-02-01,524.57,2,262.285,0,0,30,0.0,0.0,-2.95,1,-2.95,0,1,1,0.0,2.95,4,0
83,13141.0,2011-04-01,521.62,3,173.87333333333333,0,1,30,0.0,2.95,876.4599999999998,2,438.2299999999999,0,0,55,0.0,0.0,101,1
84,13141.0,2011-06-01,1398.0799999999995,5,279.6159999999999,0,1,77,0.0,2.95,0.0,0,0.0,0,0,0,0.0,0.0,0,0
85,13141.0,2011-10-01,2385.7999999999997,6,397.63333333333327,0,1,113,0.0,2.95,0.0,0,0.0,0,0,0,0.0,0.0,0,1
86,13166.0,2011-04-01,414.6999999999999,2,207.34999999999994,0,1,39,0.0,2.5,0.0,0,0.0,0,0,0,0.0,0.0,0,1
87,13188.0,2011-12-01,114.60000000000001,1,114.60000000000001,0,0,2,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
88,13236.0,2011-10-01,421.65000000000003,2,210.82500000000002,0,1,21,0.0,17.58,305.62,1,305.62,0,0,15,0.0,0.0,82,1
89,13236.0,2011-12-01,727.2699999999998,3,242.42333333333326,0,1,34,0.0,17.58,0.0,0,0.0,0,0,0,0.0,0.0,0,1
90,13247.0,2011-10-01,305.07,1,305.07,0,0,14,0.0,0.0,196.04999999999998,3,65.35,0,0,9,0.0,0.0,65,1
91,13247.0,2011-12-01,501.12,4,125.28,0,0,18,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
92,13269.0,2011-02-01,662.1699999999998,2,331.0849999999999,0,0,26,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
93,13269.0,2011-06-01,2019.5800000000004,6,336.59666666666675,0,1,119,0.0,28.65,617.5399999999998,2,308.7699999999999,0,0,28,0.0,0.0,219,0
94,13269.0,2011-08-01,2637.120000000001,8,329.6400000000001,0,1,130,0.0,28.65,677.8599999999998,2,338.9299999999999,0,0,30,0.0,0.0,281,0
95,13269.0,2011-10-01,3314.980000000002,10,331.49800000000016,0,1,148,0.0,28.65,1667.26,6,277.87666666666667,0,1,61,0.0,1.66,358,0
96,13269.0,2011-12-01,4982.240000000001,16,311.39000000000004,0,2,178,0.0,30.31,333.68,1,333.68,0,0,12,0.0,0.0,368,1
97,13319.0,2011-02-01,2011.8700000000001,7,287.41,0,2,67,0.0,50.1,1105.4600000000003,6,184.24333333333337,0,2,48,0.0,27.65,100,0
98,13319.0,2011-04-01,3117.3299999999995,13,239.79461538461535,0,4,88,0.0,77.75,1319.3099999999997,3,439.7699999999999,0,1,50,0.0,13.45,163,0
99,13319.0,2011-06-01,4436.6399999999985,16,277.2899999999999,0,5,113,0.0,91.2,1999.48,7,285.64,0,1,77,0.0,23.55,233,0
100,13319.0,2011-08-01,6436.119999999996,23,279.83130434782595,0,6,159,0.0,114.75,773.1400000000001,6,128.85666666666668,0,4,44,0.0,66.46000000000001,282,0
101,13319.0,2011-10-01,7209.259999999996,29,248.59517241379297,0,10,172,0.0,181.21,3145.9800000000014,6,524.3300000000003,0,0,90,0.0,0.0,350,0
102,13319.0,2011-12-01,10355.239999999989,35,295.8639999999997,0,10,215,0.0,181.21,309.1,1,309.1,0,0,9,0.0,0.0,362,1
103,13327.0,2011-02-01,744.9999999999999,2,372.49999999999994,0,0,21,0.0,0.0,676.9499999999999,2,338.47499999999997,0,0,25,0.0,0.0,106,1
104,13327.0,2011-04-01,1421.9499999999998,4,355.48749999999995,0,0,38,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
105,13327.0,2011-08-01,2346.2500000000014,7,335.1785714285716,0,1,58,0.0,10.2,382.3,1,382.3,0,0,7,0.0,0.0,253,0
106,13327.0,2011-10-01,2728.5500000000015,8,341.0687500000002,0,1,62,0.0,10.2,889.0200000000001,1,889.0200000000001,0,0,21,0.0,0.0,327,1
107,13327.0,2011-12-01,3617.57,9,401.95222222222225,0,1,76,0.0,10.2,0.0,0,0.0,0,0,0,0.0,0.0,0,1
108,13338.0,2011-08-01,431.8199999999999,3,143.93999999999997,0,2,19,0.0,55.2,0.0,0,0.0,0,0,0,0.0,0.0,0,1
109,13354.0,2011-10-01,743.5300000000001,1,743.5300000000001,0,0,51,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
110,13402.0,2011-02-01,308.28,1,308.28,0,0,17,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
111,13402.0,2011-10-01,621.2299999999999,2,310.61499999999995,0,0,32,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
112,13429.0,2011-10-01,330.6,1,330.6,0,0,24,0.0,0.0,676.2000000000004,3,225.40000000000012,0,0,39,0.0,0.0,65,1
113,13429.0,2011-12-01,1006.8000000000005,4,251.70000000000013,0,0,55,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
114,13430.0,2011-10-01,305.55,3,101.85000000000001,0,2,30,0.0,30.76,343.14,1,343.14,0,0,20,0.0,0.0,68,1
115,13430.0,2011-12-01,648.6900000000002,4,162.17250000000004,0,2,49,0.0,30.76,0.0,0,0.0,0,0,0,0.0,0.0,0,1
116,13434.0,2011-10-01,534.2400000000001,2,267.12000000000006,0,0,9,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
117,13449.0,2011-12-01,291.87999999999994,1,291.87999999999994,0,0,19,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
118,13460.0,2011-12-01,183.44,2,91.72,0,0,16,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
119,13484.0,2011-06-01,313.80000000000007,1,313.80000000000007,0,0,8,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
120,13489.0,2011-04-01,235.68,2,117.84,0,0,6,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
121,13489.0,2011-08-01,287.03999999999996,3,95.67999999999999,0,0,10,0.0,0.0,162.48,1,162.48,0,0,3,0.0,0.0,189,1
122,13489.0,2011-10-01,449.52,4,112.38,0,0,11,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
123,13523.0,2011-02-01,566.9499999999999,1,566.9499999999999,0,0,30,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
124,13523.0,2011-06-01,2369.24,3,789.7466666666666,0,0,92,0.0,0.0,-209.5,1,-209.5,0,1,5,0.0,209.5,190,1
125,13523.0,2011-08-01,2159.74,4,539.935,0,1,94,0.0,209.5,0.0,0,0.0,0,0,0,0.0,0.0,0,0
126,13523.0,2011-12-01,3755.38,6,625.8966666666666,0,1,160,0.0,209.5,0.0,0,0.0,0,0,0,0.0,0.0,0,1
127,13538.0,2011-02-01,166.8,1,166.8,0,0,3,0.0,0.0,337.5,1,337.5,0,0,5,0.0,0.0,41,1
128,13538.0,2011-04-01,504.3,2,252.15,0,0,5,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
129,13538.0,2011-08-01,714.8999999999999,4,178.72499999999997,0,0,7,0.0,0.0,275.85,2,137.925,0,0,6,0.0,0.0,221,0
130,13538.0,2011-10-01,990.7499999999999,6,165.12499999999997,0,0,8,0.0,0.0,290.1,1,290.1,0,0,5,0.0,0.0,272,1
131,13538.0,2011-12-01,1280.8499999999997,7,182.97857142857137,0,0,10,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
132,13569.0,2011-02-01,118.32000000000001,1,118.32000000000001,0,0,23,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
133,13569.0,2011-12-01,373.7499999999999,2,186.87499999999994,0,0,74,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
134,13575.0,2011-08-01,218.75,2,109.375,0,0,13,0.0,0.0,258.46,1,258.46,0,0,16,0.0,0.0,106,0
135,13575.0,2011-10-01,477.2099999999999,3,159.06999999999996,0,0,28,0.0,0.0,254.86000000000004,2,127.43000000000002,0,0,16,0.0,0.0,153,1
136,13575.0,2011-12-01,732.0699999999999,5,146.414,0,0,41,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
137,13631.0,2011-04-01,80.0,1,80.0,0,0,1,0.0,0.0,1250.0,3,416.6666666666667,0,0,3,0.0,0.0,66,0
138,13631.0,2011-06-01,1330.0,4,332.5,0,0,3,0.0,0.0,1639.27,7,234.18142857142857,0,1,5,0.0,48.65,133,0
139,13631.0,2011-08-01,2969.27,11,269.93363636363637,0,1,6,0.0,48.65,52.5,1,52.5,0,0,1,0.0,0.0,168,1
140,13631.0,2011-10-01,3021.77,12,251.81416666666667,0,1,6,0.0,48.65,0.0,0,0.0,0,0,0,0.0,0.0,0,1
141,13636.0,2011-04-01,291.85,2,145.925,0,0,18,0.0,0.0,242.10000000000002,2,121.05000000000001,0,1,16,0.0,7.5,37,1
142,13636.0,2011-06-01,533.95,4,133.4875,0,1,32,0.0,7.5,0.0,0,0.0,0,0,0,0.0,0.0,0,0
143,13636.0,2011-10-01,639.05,5,127.80999999999999,0,1,36,0.0,7.5,302.57,1,302.57,0,0,22,0.0,0.0,249,1
144,13636.0,2011-12-01,941.62,6,156.93666666666667,0,1,57,0.0,7.5,0.0,0,0.0,0,0,0,0.0,0.0,0,1
145,13690.0,2011-12-01,172.25,1,172.25,0,0,9,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
146,13705.0,2011-02-01,318.14000000000004,1,318.14000000000004,0,0,10,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
147,13705.0,2011-08-01,522.6800000000001,2,261.34000000000003,0,0,20,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
148,13710.0,2011-12-01,180.48000000000002,1,180.48000000000002,0,0,8,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
149,13719.0,2011-06-01,338.74,2,169.37,0,0,19,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
150,13719.0,2011-12-01,1041.68,5,208.336,0,0,56,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
151,13745.0,2011-08-01,291.5400000000001,2,145.77000000000004,0,1,25,0.0,8.5,0.0,0,0.0,0,0,0,0.0,0.0,0,1
152,13747.0,2011-02-01,79.6,1,79.6,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
153,13800.0,2011-04-01,558.3199999999999,1,558.3199999999999,0,0,33,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
154,13801.0,2011-12-01,324.79999999999995,1,324.79999999999995,0,0,23,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
155,13812.0,2011-10-01,278.73999999999995,1,278.73999999999995,0,0,20,0.0,0.0,260.26,2,130.13,0,0,15,0.0,0.0,63,1
156,13812.0,2011-12-01,539.0,3,179.66666666666666,0,0,33,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
157,13882.0,2011-12-01,938.2000000000002,5,187.64000000000004,0,1,43,0.0,59.849999999999994,193.07999999999998,1,193.07999999999998,0,0,14,0.0,0.0,62,1
158,13895.0,2011-08-01,937.3000000000002,2,468.6500000000001,0,0,39,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
159,13895.0,2011-12-01,2588.12,5,517.624,0,1,98,0.0,4.95,0.0,0,0.0,0,0,0,0.0,0.0,0,1
160,13948.0,2011-02-01,102.0,1,102.0,0,0,3,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
161,14016.0,2011-02-01,753.7400000000001,1,753.7400000000001,0,0,39,0.0,0.0,1477.56,1,1477.56,0,0,45,0.0,0.0,88,0
162,14016.0,2011-04-01,2231.2999999999997,2,1115.6499999999999,0,0,83,0.0,0.0,1133.3300000000002,1,1133.3300000000002,0,0,32,0.0,0.0,150,0
163,14016.0,2011-06-01,3364.629999999999,3,1121.543333333333,0,0,114,0.0,0.0,963.83,2,481.915,0,1,45,0.0,12.75,203,1
164,14016.0,2011-08-01,4328.46,5,865.692,0,1,154,0.0,12.75,0.0,0,0.0,0,0,0,0.0,0.0,0,1
165,14021.0,2011-04-01,198.89999999999998,1,198.89999999999998,0,0,3,0.0,0.0,302.8,1,302.8,0,0,15,0.0,0.0,45,0
166,14021.0,2011-06-01,501.70000000000005,2,250.85000000000002,0,0,18,0.0,0.0,130.2,1,130.2,0,0,4,0.0,0.0,101,1
167,14021.0,2011-08-01,631.9,3,210.63333333333333,0,0,22,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
168,14052.0,2011-12-01,225.35999999999999,1,225.35999999999999,0,0,56,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
169,14067.0,2011-10-01,224.66999999999996,1,224.66999999999996,0,0,25,0.0,0.0,150.03,1,150.03,0,0,27,0.0,0.0,33,1
170,14067.0,2011-12-01,374.69999999999993,2,187.34999999999997,0,0,51,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
171,14092.0,2011-02-01,914.33,4,228.5825,0,1,49,0.0,5.9,234.45,2,117.225,0,1,13,0.0,3.75,103,0
172,14092.0,2011-04-01,1148.78,6,191.46333333333334,0,2,54,0.0,9.65,639.04,2,319.52,0,0,29,0.0,0.0,176,0
173,14092.0,2011-06-01,1787.8199999999997,8,223.47749999999996,0,2,72,0.0,9.65,640.3299999999999,3,213.4433333333333,0,0,30,0.0,0.0,241,0
174,14092.0,2011-08-01,2428.1499999999983,11,220.74090909090893,0,2,87,0.0,9.65,307.62,1,307.62,0,0,18,0.0,0.0,273,0
175,14092.0,2011-10-01,2735.769999999999,12,227.98083333333327,0,2,96,0.0,9.65,972.8699999999998,3,324.2899999999999,0,1,36,0.0,4.16,349,0
176,14092.0,2011-12-01,3708.6400000000003,15,247.24266666666668,0,3,113,0.0,13.81,354.46,2,177.23,0,0,17,0.0,0.0,365,1
177,14098.0,2011-12-01,147.35,1,147.35,0,0,21,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
178,14108.0,2011-10-01,287.58,2,143.79,0,1,16,0.0,3.75,306.58000000000004,1,306.58000000000004,0,0,18,0.0,0.0,71,1
179,14108.0,2011-12-01,594.16,3,198.0533333333333,0,1,33,0.0,3.75,0.0,0,0.0,0,0,0,0.0,0.0,0,1
180,14116.0,2011-10-01,628.87,2,314.435,0,0,29,0.0,0.0,753.8700000000001,3,251.29000000000005,0,0,38,0.0,0.0,102,1
181,14116.0,2011-12-01,1382.74,5,276.548,0,0,61,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
182,14133.0,2011-02-01,318.0,1,318.0,0,0,16,0.0,0.0,-15.3,2,-7.65,0,2,2,0.0,15.3,14,1
183,14133.0,2011-04-01,302.7,3,100.89999999999999,0,2,17,0.0,15.3,0.0,0,0.0,0,0,0,0.0,0.0,0,1
